,orig_idx,input,expected_text,Problem type,expected_skills,valid,generated_text,generated_skills
83,305,Sie verfügen über eine <SoftSkill_C>sehr gute mündliche</SoftSkill_C> und <SoftSkill>schriftliche Ausdrucksfähigkeit</SoftSkill>.,Sie verfügen über eine <SoftSkill>sehr gute mündliche Ausdrucksfähigkeitund</SoftSkill> und <SoftSkill>schriftliche Ausdrucksfähigkeit</SoftSkill>.,OWA,"['sehr gute mündliche Ausdrucksfähigkeitund', 'schriftliche Ausdrucksfähigkeit']",1,Sie verfügen über eine SoftSkill>sehr gute mündliche Ausdrucksfähigkeit/SoftSkill> und SoftSkill>schriftliche Ausdrucksfähigkeit/SoftSkill>.,"['sehr gute mündliche Ausdrucksfähigkeit', 'schriftliche Ausdrucksfähigkeit']"
84,414," Erfahrung als Kommissionierer von Vorteil
Gute mündliche Deutschkenntnisse
<SoftSkill>Körperliche Fitness</SoftSkill>
<SoftSkill_C>Exakte</SoftSkill_C> und <SoftSkill>selbständige Arbeitsweise</SoftSkill"," Erfahrung als Kommissionierer von Vorteil
Gute mündliche Deutschkenntnisse
<SoftSkill>Körperliche Fitness</SoftSkill>
<SoftSkill>Exakte Arbeitsweise</SoftSkill> und <SoftSkill>selbständige Arbeitsweise</SoftSkill>",OWA,"['Körperliche Fitness', 'Exakte Arbeitsweise', 'selbständige Arbeitsweise']",1,Erfahrung als Kommissionierer von Vorteil Gute mündliche Deutschkenntnisse SoftSkill>Körperliche Fitness/SoftSkill> SoftSkill>Exakte Arbeitsweise/SoftSkill> und SoftSkill>selbständige Arbeitsweise/SoftSkill>,"['Körperliche Fitness', 'Exakte Arbeitsweise', 'selbständige Arbeitsweise']"
85,630,Für unsere Filiale in Zürich Oerlikon suchen wir nach Vereinbarung eine <SoftSkill_C>aufgestellte</SoftSkill_C> und <SoftSkill>ausgewiesene Persönlichkeit</SoftSkill> als <SoftSkill>FLEXIBLE STUNDENAUSHILFE</SoftSkill,Für unsere Filiale in Zürich Oerlikon suchen wir nach Vereinbarung eine <SoftSkill>aufgestellte Persönlichkeit</SoftSkill> und <SoftSkill>ausgewiesene Persönlichkeit</SoftSkill> als <SoftSkill>FLEXIBLE STUNDENAUSHILFE</SoftSkill>,OWA,"['aufgestellte Persönlichkeit', 'ausgewiesene Persönlichkeit', 'FLEXIBLE STUNDENAUSHILFE']",1,Für unsere Filiale in Zürich Oerlikon suchen wir nach Vereinbarung eine SoftSkill>aufgestellte Persönlichkeit/SoftSkill> und SoftSkill>ausgewiesene Persönlichkeit/SoftSkill> als SoftSkill>FLEXIBLE STUNDENAUSHILFE/SoftSkill>.,"['aufgestellte Persönlichkeit', 'ausgewiesene Persönlichkeit', 'FLEXIBLE STUNDENAUSHILFE']"
86,1847,Sie sind <SoftSkill_C>verkaufs-</SoftSkill_C> und <SoftSkill>vertriebsorientiert</SoftSkill> und erarbeiten kundenorientierte und individuelle Versicherungslösungen.,Sie sind <SoftSkill>verkaufsorientiert</SoftSkill> und <SoftSkill>vertriebsorientiert</SoftSkill> und erarbeiten kundenorientierte und individuelle Versicherungslösungen.,HOWA,"['verkaufsorientiert', 'vertriebsorientiert']",1,Sie sind SoftSkill>verkaufsorientiert/SoftSkill> und SoftSkill>vertriebsorientiert/SoftSkill> und erarbeiten kundenorientierte und individuelle Versicherungslösungen.,"['verkaufsorientiert', 'vertriebsorientiert']"
87,886,Die <SoftSkill_C>Freude</SoftSkill_C> und die <SoftSkill>Fähigkeit auf Menschen zuzugehen</SoftSkill> bringst du mit und deine <SoftSkill>stetige Weiterentwicklung ist dir ein Anliegen</SoftSkill> und <SoftSkill>macht dir Spass</SoftSkill>.,Die <SoftSkill>Freude auf Menschen zuzugehen</SoftSkill> und die <SoftSkill>Fähigkeit auf Menschen zuzugehen</SoftSkill> bringst du mit und deine <SoftSkill>stetige Weiterentwicklung ist dir ein Anliegen</SoftSkill> und <SoftSkill>macht dir Spass</SoftSkill>.,MWA,"['Freude auf Menschen zuzugehen', 'Fähigkeit auf Menschen zuzugehen', 'stetige Weiterentwicklung ist dir ein Anliegen', 'macht dir Spass']",1,Die SoftSkill>Freude auf Menschen zuzugehen/SoftSkill> und die SoftSkill>Fähigkeit auf Menschen zuzugehen/SoftSkill> bringst du mit und deine SoftSkill>stetige Weiterentwicklung ist dir ein Anliegen/SoftSkill> und SoftSkill>macht dir Spass/SoftSkill>.,"['Freude auf Menschen zuzugehen', 'Fähigkeit auf Menschen zuzugehen', 'stetige Weiterentwicklung ist dir ein Anliegen', 'macht dir Spass']"
88,819," Sales Consultant
Dein Job
Dank deiner <SoftSkill_C>herzlichen</SoftSkill_C> und <SoftSkill>offenen Art</SoftSkill> wird Einkaufen zum einzigartigen und begeisternden Erlebnis."," Sales Consultant
Dein Job
Dank deiner <SoftSkill>herzlichen Art</SoftSkill> und <SoftSkill>offenen Art</SoftSkill> wird Einkaufen zum einzigartigen und begeisternden Erlebnis.",OWA,"['herzlichen Art', 'offenen Art']",1,Dank deiner SoftSkill>herzlichen Art/SoftSkill> und SoftSkill>offenen Art/SoftSkill> wird Einkaufen zum einzigartigen und begeisternden Erlebnis.,"['herzlichen Art', 'offenen Art']"
89,1307," Du hast ein <SoftSkill>ausgeprägtes Flair für betriebswirtschaftliche Zusammenhänge</SoftSkill>, <SoftSkill>Interesse an Zahlen</SoftSkill> und <SoftSkill_C>Informatik</SoftSkill_C>, technische Kenntnisse von Vorteil."," Du hast ein <SoftSkill>ausgeprägtes Flair für betriebswirtschaftliche Zusammenhänge</SoftSkill>, <SoftSkill>Interesse an Zahlen</SoftSkill> und <SoftSkill>Interesse an Informatik</SoftSkill>, technische Kenntnisse von Vorteil.",MWA,"['ausgeprägtes Flair für betriebswirtschaftliche Zusammenhänge', 'Interesse an Zahlen', 'Interesse an Informatik']",1,"Du hast ein SoftSkill>ausgeprägtes Flair für betriebswirtschaftliche Zusammenhänge/SoftSkill>, SoftSkill>Interesse an Zahlen/SoftSkill> und SoftSkill>Interesse an Informmatik/SoftSkill>, technische Kenntnisse von Vorteil.","['ausgeprägtes Flair für betriebswirtschaftliche Zusammenhänge', 'Interesse an Zahlen', 'Interesse an Informmatik']"
90,270," Die Anforderungen:
Sie verfügen über eine abgeschlossene Berufsausbildung sowie über ein <SoftSkill_C>ausgeprägtes logisches</SoftSkill_C>, <SoftSkill_C>mathematisches</SoftSkill_C> und <SoftSkill_C>vernetztes Denk-</SoftSkill_C> und <SoftSkill>Vorstellungsvermögen</SoftSkill>."," Die Anforderungen:
Sie verfügen über eine abgeschlossene Berufsausbildung sowie über ein <SoftSkill>ausgeprägtes logisches Denkvermögen</SoftSkill>, <SoftSkill>mathematisches Vorstellungsvermögen</SoftSkill> und <SoftSkill>vernetztes Denkvermögen</SoftSkill> und <SoftSkill>Vorstellungsvermögen</SoftSkill>.",HMDC,"['ausgeprägtes logisches Denkvermögen', 'mathematisches Vorstellungsvermögen', 'vernetztes Denkvermögen', 'Vorstellungsvermögen']",1,"Die Anforderungen: Sie verfügen über eine abgeschlossene Berufsausbildung sowie über ein SoftSkill>ausgeprägtes logisches Denkvermögen/SoftSkill>, SoftSkill>mathematisches Denkvermögen/SoftSkill> und SoftSkill>vernetztes Denkvermögen/SoftSkill> und SoftSkill>Vorstellungsvermögen/SoftSkill>.","['ausgeprägtes logisches Denkvermögen', 'mathematisches Denkvermögen', 'vernetztes Denkvermögen', 'Vorstellungsvermögen']"
91,792," Dipl. Planer Sanitär
Mindestens 10 Jahre Berufserfahrung
Erfahrung in der Gebäudetechnik
<SoftSkill_C>Grosse Einsatz-</SoftSkill_C> und <SoftSkill>Lernbereitschaft</SoftSkill>
<SoftSkill>Durchsetzungsvermögen</SoftSkill>
<SoftSkill>Flair im Umgang mit Kunden und Projektteams</SoftSkill"," Dipl. Planer Sanitär
Mindestens 10 Jahre Berufserfahrung
Erfahrung in der Gebäudetechnik
<SoftSkill>Grosse Einsatzbereitschaft</SoftSkill> und <SoftSkill>Grosse Lernbereitschaft</SoftSkill>
<SoftSkill>Durchsetzungsvermögen</SoftSkill>
<SoftSkill>Flair im Umgang mit Kunden und Projektteams</SoftSkill>",HOWA,"['Grosse Einsatzbereitschaft', 'Grosse Lernbereitschaft', 'Durchsetzungsvermögen', 'Flair im Umgang mit Kunden und Projektteams']",1,Dipl. Planer Sanitär Mindestens 10 Jahre Berufserfahrung Erfahrung in der Gebäudetechnik SoftSkill>Grosse Einsatzbereitschaft/SoftSkill> und SoftSkill>Lernbereitschaft/SoftSkill> SoftSkill>Durchsetzungsvermögen/SoftSkill> SoftSkill>Flair im Umgang mit Kunden und Projektteams/SoftSkill>,"['Grosse Einsatzbereitschaft', 'Lernbereitschaft', 'Durchsetzungsvermögen', 'Flair im Umgang mit Kunden und Projektteams']"
92,1710," Bist du eine <SoftSkill_C>offene</SoftSkill_C>, <SoftSkill_C>teamorientierte</SoftSkill_C>, <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C> und <SoftSkill>proaktive Person</SoftSkill>, die eine <SoftSkill>natürliche Autorität ausstrahlt</SoftSkill>?"," Bist du eine <SoftSkill>offene Person</SoftSkill>, <SoftSkill>teamorientierte Person</SoftSkill>, <SoftSkill>motivierte Person</SoftSkill>, <SoftSkill>engagierte Person</SoftSkill> und <SoftSkill>proaktive Person</SoftSkill>, die eine <SoftSkill>natürliche Autorität ausstrahlt</SoftSkill>?",MC,"['offene Person', 'teamorientierte Person', 'motivierte Person', 'engagierte Person', 'proaktive Person', 'natürliche Autorität ausstrahlt']",1,"Bist du eine SoftSkill>offene Person/SoftSkill>, SoftSkill>teamorientierte Person/SoftSkill>, SoftSkill>motivierte Person/SoftSkill>, SoftSkill>engagierte Person/SoftSkill> und SoftSkill>proaktive Person/SoftSkill>, die eine SoftSkill>natürliche Autorität ausstrahlt/SoftSkill>?","['offene Person', 'teamorientierte Person', 'motivierte Person', 'engagierte Person', 'proaktive Person', 'natürliche Autorität ausstrahlt']"
93,1220," Nebst Ihrer fachlichen Verantwortung ist der
<SoftSkill_C>zuverlässige</SoftSkill_C>, <SoftSkill_C>freundliche</SoftSkill_C> und <SoftSkill>korrekte Umgang mit der Kundschaft, Bauleitung und Mitarbeitern</SoftSkill>
ein wichtiger Bestandteil Ihrer Tätigkeit."," Nebst Ihrer fachlichen Verantwortung ist der <SoftSkill>zuverlässige Umgang mit der Kundschaft, Bauleitung und Mitarbeitern</SoftSkill>, <SoftSkill>freundliche Umgang mit der Kundschaft, Bauleitung und Mitarbeitern</SoftSkill> und <SoftSkill>korrekte Umgang mit der Kundschaft, Bauleitung und Mitarbeitern</SoftSkill>
ein wichtiger Bestandteil Ihrer Tätigkeit.",MC,"['zuverlässige Umgang mit der Kundschaft, Bauleitung und Mitarbeitern', 'freundliche Umgang mit der Kundschaft, Bauleitung und Mitarbeitern', 'korrekte Umgang mit der Kundschaft, Bauleitung und Mitarbeitern']",1,"Nebst Ihrer fachlichen Verantwortung ist der SoftSkill>zuverlässige Umgang mit der Kundschaft, Bauleitung und Mitarbeitern/SoftSkill>, SoftSkill>freundliche Umgang mit der Kundschaft, Bauleitung und Mitarbeitern/SoftSkill> und SoftSkill>korrekte Umgang mit der Kundschaft, Bauleitung und Mitarbeitern/SoftSkill> ein wichtiger Bestandteil Ihrer Tätigkeit.","['zuverlässige Umgang mit der Kundschaft, Bauleitung und Mitarbeitern', 'freundliche Umgang mit der Kundschaft, Bauleitung und Mitarbeitern', 'korrekte Umgang mit der Kundschaft, Bauleitung und Mitarbeitern']"
94,715," Zur Ergänzung unseres dynamischen Teams in Steg VS suchen wir für die Regionen Ober- und Unterwallis einen <SoftSkill_C>handwerklich</SoftSkill_C> und <SoftSkill>technisch begabten</SoftSkill>
Ausliefermonteur",Zur Ergänzung unseres dynamischen Teams in Steg VS suchen wir für die Regionen Ober- und Unterwallis einen <SoftSkill>handwerklich begabten</SoftSkill> und <SoftSkill>technisch begabten</SoftSkill>Ausliefermonteur.,OWA,"['handwerklich begabten', 'technisch begabten']",1,Zur Ergänzung unseres dynamischen Teams in Steg VS suchen wir für die Regionen Ober- und Unterwallis einen SoftSkill>handwerklich begabten Ausliefermonteur/SoftSkill> und SoftSkill>technisch begabten Ausliefermonteur/SoftSkill>.,"['handwerklich begabten Ausliefermonteur', 'technisch begabten Ausliefermonteur']"
96,1323,•  ·   <SoftSkill>Interesse an Zahlen</SoftSkill> und am <SoftSkill_C>Rechnungswesen</SoftSkill_C>,<SoftSkill>Interesse an Zahlen</SoftSkill> und <SoftSkill>Interesse an Rechnungswesen</SoftSkill>.,MWA,"['Interesse an Zahlen', 'Interesse an Rechnungswesen']",1, SoftSkill>Interesse an Zahlen/SoftSkill> und SoftSkill>Interesse am Rechnungswesen/SoftSkill>.,"['Interesse an Zahlen', 'Interesse am Rechnungswesen']"
97,1322," Als <SoftSkill_C>selbständige</SoftSkill_C>, <SoftSkill_C>gewissenhafte</SoftSkill_C> und <SoftSkill>genaue Persönlichkeit</SoftSkill> können Sie unsere <SoftSkill>Anwender auch in hektischen Momenten kompetent sowie geduldig beraten</SoftSkill>."," Als <SoftSkill>selbständige Persönlichkeit</SoftSkill>, <SoftSkill>gewissenhafte Persönlichkeit</SoftSkill> und <SoftSkill>genaue Persönlichkeit</SoftSkill> können Sie unsere <SoftSkill>Anwender auch in hektischen Momenten kompetent sowie geduldig beraten</SoftSkill>.",MC,"['selbständige Persönlichkeit', 'gewissenhafte Persönlichkeit', 'genaue Persönlichkeit', 'Anwender auch in hektischen Momenten kompetent sowie geduldig beraten']",1,"Als SoftSkill>selbständige Persönlichkeit/SoftSkill>, SoftSkill>gewissenhafte Persönlichkeit/SoftSkill> und SoftSkill>genaue Persönlichkeit/SoftSkill> können Sie unsere SoftSkill>Anwender auch in hektischen Momenten kompetent sowie geduldig beraten/SoftSkill>.","['selbständige Persönlichkeit', 'gewissenhafte Persönlichkeit', 'genaue Persönlichkeit', 'Anwender auch in hektischen Momenten kompetent sowie geduldig beraten']"
98,1449," Voraussetzungen
<SoftSkill>Interesse am Forschen</SoftSkill> und <SoftSkill_C>Experimentieren</SoftSkill_C>
<SoftSkill>Guter Beobachtungssinn</SoftSkill>
<SoftSkill>Fähigkeit zum vernetzten Denken</SoftSkill>
<SoftSkill>Feinmotorische Fähigkeiten</SoftSkill>
<SoftSkill>Interesse am Umgang mit elektronischen Geräten und komplexen Apparaturen</SoftSkill"," Voraussetzungen
<SoftSkill>Interesse am Forschen</SoftSkill> und <SoftSkill>Interesse am Experimentieren</SoftSkill>
<SoftSkill>Guter Beobachtungssinn</SoftSkill>
<SoftSkill>Fähigkeit zum vernetzten Denken</SoftSkill>
<SoftSkill>Feinmotorische Fähigkeiten</SoftSkill>
<SoftSkill>Interesse am Umgang mit elektronischen Geräten und komplexen Apparaturen</SoftSkill>",MWA,"['Interesse am Forschen', 'Interesse am Experimentieren', 'Guter Beobachtungssinn', 'Fähigkeit zum vernetzten Denken', 'Feinmotorische Fähigkeiten', 'Interesse am Umgang mit elektronischen Geräten und komplexen Apparaturen']",1,Voraussetzungen SoftSkill>Interesse am Forschen/SoftSkill> und SoftSkill>Interesse am Experimentieren/SoftSkill> SoftSkill>Guter Beobachtungssinn/SoftSkill> SoftSkill>Fähigkeit zum vernetzten Denken/SoftSkill> SoftSkill>Feinmotorische Fähigkeiten/SoftSkill> SoftSkill>Interesse am Umgang mit elektronischen Geräten und komplexen Apparaturen/SoftSkill>,"['Interesse am Forschen', 'Interesse am Experimentieren', 'Guter Beobachtungssinn', 'Fähigkeit zum vernetzten Denken', 'Feinmotorische Fähigkeiten', 'Interesse am Umgang mit elektronischen Geräten und komplexen Apparaturen']"
99,478," Wir richten uns
an Personen mit einer <SoftSkill_C>gewinnenden</SoftSkill_C>, <SoftSkill_C>freundlichen</SoftSkill_C> und <SoftSkill>motivierten Art</SoftSkill> und einem
<SoftSkill>sicheren Auftreten</SoftSkill>."," Wir richten uns an Personen mit einer <SoftSkill>gewinnenden Art</SoftSkill>, <SoftSkill>freundlichen Art</SoftSkill> und <SoftSkill>motivierten Art</SoftSkill> und einem <SoftSkill>sicheren Auftreten</SoftSkill>.",MC,"['gewinnenden Art', 'freundlichen Art', 'motivierten Art', 'sicheren Auftreten']",1,"Wir richten uns an Personen mit einer SoftSkill>gewinnenden Art/SoftSkill>, SoftSkill>freundlichen Art/SoftSkill> und SoftSkill>motivierten Art/SoftSkill> und einem SoftSkill>sicheren Auftreten/SoftSkill>.","['gewinnenden Art', 'freundlichen Art', 'motivierten Art', 'sicheren Auftreten']"
100,128,Sie <SoftSkill>agieren proaktiv</SoftSkill> und <SoftSkill_C>partnerorientiert</SoftSkill_C> mit den internen und externen Fachbereichen.,Sie <SoftSkill>agieren proaktiv</SoftSkill> und <SoftSkill>agieren partnerorientiert</SoftSkill> mit den internen und externen Fachbereichen.,OWA,"['agieren proaktiv', 'agieren partnerorientiert']",1,Sie SoftSkill>agieren proaktiv/SoftSkill> und SoftSkill>agieren partnerorientiert/SoftSkill> mit den internen und externen Fachbereichen.,"['agieren proaktiv', 'agieren partnerorientiert']"
101,952,Sie sind eine <SoftSkill>starke Führungspersönlichkeit</SoftSkill> und verfügen über <SoftSkill_C>hervorragende Umset-zungs-</SoftSkill_C> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill>.,Sie sind eine <SoftSkill>starke Führungspersönlichkeit</SoftSkill> und verfügen über <SoftSkill>hervorragende Umsetzungsfähigkeiten</SoftSkill> und <SoftSkill>hervorragende Kommunikationsfähigkeiten</SoftSkill>.,HOWA,"['starke Führungspersönlichkeit', 'hervorragende Umsetzungsfähigkeiten', 'hervorragende Kommunikationsfähigkeiten']",1,Sie sind eine SoftSkill>starke Führungspersönlichkeit/SoftSkill> und verfügen über SoftSkill>hervorragende Umset-zungsfähigkeiten/SoftSkill> und SoftSkill>Kommunikationsfähigkeiten/SoftSkill>.,"['starke Führungspersönlichkeit', 'hervorragende Umset-zungsfähigkeiten', 'Kommunikationsfähigkeiten']"
102,439," Sind Sie die <SoftSkill_C>aufgeweckte</SoftSkill_C> und <SoftSkill>offene Persönlichkeit</SoftSkill>, die unsere Teams mit viel Engagement unterstützt?"," Sind Sie die <SoftSkill>aufgeweckte Persönlichkeit</SoftSkill> und <SoftSkill>offene Persönlichkeit</SoftSkill>, die unsere Teams mit viel Engagement unterstützt?",OWA,"['aufgeweckte Persönlichkeit', 'offene Persönlichkeit']",1,"Sind Sie die SoftSkill>aufgeweckte Persönlichkeit/SoftSkill> und SoftSkill>offene Persönlichkeit/SoftSkill>, die unsere Teams mit viel Engagement unterstützt?","['aufgeweckte Persönlichkeit', 'offene Persönlichkeit']"
103,65,•  <SoftSkill>Freude am Umgang mit Lebensmitteln</SoftSkill> und <SoftSkill_C>am Kochen</SoftSkill_C>,<SoftSkill>Freude am Umgang mit Lebensmitteln</SoftSkill> und <SoftSkill>Freude am Kochen</SoftSkill>,OWA,"['Freude am Umgang mit Lebensmitteln', 'Freude am Kochen']",1,SoftSkill>Freude am Umgang mit Lebensmitteln/SoftSkill> und SoftSkill>Freude am Kochen/SoftSkill>.,"['Freude am Umgang mit Lebensmitteln', 'Freude am Kochen']"
104,610," Sie verstehen es, <SoftSkill>Mitarbeitende zu motivieren</SoftSkill> und <SoftSkill>können Entscheide begründen</SoftSkill> und <SoftSkill_C>vertreten</SoftSkill_C>."," Sie verstehen es, <SoftSkill>Mitarbeitende zu motivieren</SoftSkill> und <SoftSkill>können Entscheide begründen</SoftSkill> und <SoftSkill>können Entscheide vertreten</SoftSkill>.",MWA,"['Mitarbeitende zu motivieren', 'können Entscheide begründen', 'können Entscheide vertreten']",1,"Sie verstehen es, SoftSkill>Mitarbeitende zu motivieren/SoftSkill> und SoftSkill>können Entscheide begründen/SoftSkill> und SoftSkill>können Entscheide vertreten/SoftSkill>.","['Mitarbeitende zu motivieren', 'können Entscheide begründen', 'können Entscheide vertreten']"
105,1630," Du kannst
<SoftSkill_C>anpacken</SoftSkill_C> und <SoftSkill>arbeitest genauso gut im Team wie auch alleine</SoftSkill>.",Du kannst <SoftSkill>anpacken</SoftSkill> und <SoftSkill>arbeitest genauso gut im Team wie auch alleine</SoftSkill>.,NONE,"['anpacken', 'arbeitest genauso gut im Team wie auch alleine']",1,Du kannst SoftSkill>anpacken/SoftSkill> und SoftSkill>arbeitest genauso gut im Team wie auch alleine/SoftSkill>.,"['anpacken', 'arbeitest genauso gut im Team wie auch alleine']"
106,1807," Sie sind eine <SoftSkill_C>pflichtbewusste</SoftSkill_C> und <SoftSkill>äusserst ver-trauenswürdige Persönlichkeit</SoftSkill>, die <SoftSkill>gerne selbständig arbei-tet.</SoftSkill"," Sie sind eine <SoftSkill>pflichtbewusste Persönlichkeit</SoftSkill> und <SoftSkill>äusserst ver-trauenswürdige Persönlichkeit</SoftSkill>, die <SoftSkill>gerne selbständig arbeitet.</SoftSkill>",OWA,"['pflichtbewusste Persönlichkeit', 'äusserst ver-trauenswürdige Persönlichkeit', 'gerne selbständig arbeitet.']",1,"Sie sind eine SoftSkill>pflichtbewusste Persönlichkeit/SoftSkill> und SoftSkill>äusserst ver-trauenswürdige Persönlichkeit/SoftSkill>, die SoftSkill>gerne selbständig arbei-tet./SoftSkill>","['pflichtbewusste Persönlichkeit', 'äusserst ver-trauenswürdige Persönlichkeit', 'gerne selbständig arbei-tet.']"
107,1261,Ihren Arbeitsalltag können Sie sich <SoftSkill_C>selbstständig</SoftSkill_C> und  <SoftSkill>exibel einrichten</SoftSkill>.,Ihren Arbeitsalltag können Sie sich <SoftSkill>selbstständig einrichten</SoftSkill> und <SoftSkill>exibel einrichten</SoftSkill>.,OWA,"['selbstständig einrichten', 'exibel einrichten']",1,Ihren Arbeitsalltag können Sie sich SoftSkill>selbstständig einrichten/SoftSkill> und SoftSkill>exibel einrichten/SoftSkill>.,"['selbstständig einrichten', 'exibel einrichten']"
108,529," Darüber hinaus verfügen Sie über sehr gute Englischkenntnisse und die <SoftSkill>Fähigkeit, ein Team zu begeistern</SoftSkill> und zu <SoftSkill_C>motivieren</SoftSkill_C>."," Darüber hinaus verfügen Sie über sehr gute Englischkenntnisse und die <SoftSkill>Fähigkeit, ein Team zu begeistern</SoftSkill> und <SoftSkill>die Fähigkeit, ein Team zu motivieren</SoftSkill>.",MWA,"['Fähigkeit, ein Team zu begeistern', 'die Fähigkeit, ein Team zu motivieren']",1,"Darüber hinaus verfügen Sie über sehr gute Englischkenntnisse und die SoftSkill>Fähigkeit, ein Team zu begeistern/SoftSkill> und SoftSkill>Fähigkeit, ein Team zu motivieren/SoftSkill>.","['Fähigkeit, ein Team zu begeistern', 'Fähigkeit, ein Team zu motivieren']"
109,29,<SoftSkill_C>Selbständige</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill,<SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>,OWA,"['Selbständige Arbeitsweise', 'zuverlässige Arbeitsweise']",1,SoftSkill>Selbständige Arbeitsweise/SoftSkill> und SoftSkill>zuverlässige Arbeitsweise/SoftSkill>,"['Selbständige Arbeitsweise', 'zuverlässige Arbeitsweise']"
110,1569,"
Sind Sie es gewohnt <SoftSkill_C>initiativ</SoftSkill_C> und <SoftSkill>selbständig mit Herausforderungen umzugehen</SoftSkill>",Sie sind es gewohnt <SoftSkill>initiativ mit Herausforderungen umzugehen</SoftSkill> und <SoftSkill>selbständig mit Herausforderungen umzugehen</SoftSkill>?,MWA,"['initiativ mit Herausforderungen umzugehen', 'selbständig mit Herausforderungen umzugehen']",1,Sind Sie es gewohnt SoftSkill>initiativ mit Herausforderungen umzugehen/SoftSkill> und SoftSkill>selbständig mit Herausforderungen umzugehen/SoftSkill>,"['initiativ mit Herausforderungen umzugehen', 'selbständig mit Herausforderungen umzugehen']"
111,344,Sie <SoftSkill>erkennen Notfallsituationen frühzeitig</SoftSkill> und <SoftSkill>agieren demzufolge adäquat</SoftSkill> wie auch <SoftSkill_C>lösungsorientiert</SoftSkill_C>.,Sie <SoftSkill>erkennen Notfallsituationen frühzeitig</SoftSkill> und <SoftSkill>agieren demzufolge adäquat</SoftSkill> wie auch <SoftSkill>agieren lösungsorientiert</SoftSkill>.,OWA,"['erkennen Notfallsituationen frühzeitig', 'agieren demzufolge adäquat', 'agieren lösungsorientiert']",1,Sie SoftSkill>erkennen Notfallsituationen frühzeitig/SoftSkill> und SoftSkill>agieren demzufolge adäquat/SoftSkill> wie auch SoftSkill>agieren demzufolge lösungsorientiert/SoftSkill>.,"['erkennen Notfallsituationen frühzeitig', 'agieren demzufolge adäquat', 'agieren demzufolge lösungsorientiert']"
112,1202," Du verfügst zudem über ein <SoftSkill>technisches Verständnis für den Umgang mit unseren computergesteuerten Produktionsanlagen</SoftSkill>, einen <SoftSkill_C>guten Geruchs-</SoftSkill_C> und <SoftSkill>Geschmackssinn</SoftSkill>, <SoftSkill>gutes Hygienebewusstsein</SoftSkill> sowie <SoftSkill>Teamfähigkeit</SoftSkill>."," Du verfügst zudem über ein <SoftSkill>technisches Verständnis für den Umgang mit unseren computergesteuerten Produktionsanlagen</SoftSkill>, einen <SoftSkill>guten Geruchssinn</SoftSkill> und <SoftSkill>guten Geschmackssinn</SoftSkill>, <SoftSkill>gutes Hygienebewusstsein</SoftSkill> sowie <SoftSkill>Teamfähigkeit</SoftSkill>.",HOWA,"['technisches Verständnis für den Umgang mit unseren computergesteuerten Produktionsanlagen', 'guten Geruchssinn', 'guten Geschmackssinn', 'gutes Hygienebewusstsein', 'Teamfähigkeit']",1,"Du verfügst zudem über ein SoftSkill>technisches Verständnis für den Umgang mit unseren computergesteuerten Produktionsanlagen/SoftSkill>, einen SoftSkill>guten Geruchssinn/SoftSkill> und SoftSkill>guten Geschmackssinn/SoftSkill>, SoftSkill>gutes Hygienebewusstsein/SoftSkill> sowie SoftSkill>Teamfähigkeit/SoftSkill>.","['technisches Verständnis für den Umgang mit unseren computergesteuerten Produktionsanlagen', 'guten Geruchssinn', 'guten Geschmackssinn', 'gutes Hygienebewusstsein', 'Teamfähigkeit']"
113,1073," Sie sind <SoftSkill>offen, sich im Projektmanagement</SoftSkill> und in der <SoftSkill_C>Kundenberatung weiter zu entwickeln</SoftSkill_C>."," Sie sind <SoftSkill>offen, sich im Projektmanagement</SoftSkill> und <SoftSkill>offen, sich in der Kundenberatung weiter zu entwickeln</SoftSkill>.",MWA,"['offen, sich im Projektmanagement', 'offen, sich in der Kundenberatung weiter zu entwickeln']",1,"Sie sind SoftSkill>offen, sich im Projektmanagement/SoftSkill> und SoftSkill>offen, sich in der Kundenberatung weiter zu entwickeln/SoftSkill>.","['offen, sich im Projektmanagement', 'offen, sich in der Kundenberatung weiter zu entwickeln']"
114,1642," •  <SoftSkill>Ausgeprägt analytisches Denkvermögen</SoftSkill>, <SoftSkill_C>strukturiertes</SoftSkill_C> und <SoftSkill>ergebnisorientiertes Arbeiten</SoftSkill"," • <SoftSkill>Ausgeprägt analytisches Denkvermögen</SoftSkill>, <SoftSkill>strukturiertes Arbeiten</SoftSkill> und <SoftSkill>ergebnisorientiertes Arbeiten</SoftSkill>",OWA,"['Ausgeprägt analytisches Denkvermögen', 'strukturiertes Arbeiten', 'ergebnisorientiertes Arbeiten']",1,"SoftSkill>Ausgeprägt analytisches Denkvermögen/SoftSkill>, SoftSkill>Ausgeprägt strukturiertes Arbeiten/SoftSkill> und SoftSkill>Ausgeprägt ergebnisorientiertes Arbeiten/SoftSkill>.","['Ausgeprägt analytisches Denkvermögen', 'Ausgeprägt strukturiertes Arbeiten', 'Ausgeprägt ergebnisorientiertes Arbeiten']"
