idx,input,expected_text,generated_text,input_skills_C,expected_skills_C,generated_skills_C,num_skills_C,num_gen_skills_C,percent_skills_match_C,num_skills_match_C,rouge_scores_skill_C,bleu_scores_skill_C,rouge1_avg_skill_C,rouge2_avg_skill_C,rougeL_avg_skill_C,bleu_avg_skill_C,levenshtein_skill_C,mismatched_ALL,Problem type
487," Naturwissenschaftliche Ausbildung (Master Degree)
Profunder Leistungsausweis im internationalen Produktmanagement
Praktische Marketingerfahrung von Vorteil
<SoftSkill_C>Kommunikations-</SoftSkill_C> und <SoftSkill>Präsentationsflair</SoftSkill> (e/d) sowie Projektmanagementerfahrung
<SoftSkill_C>Zielfokussierte</SoftSkill_C>, <SoftSkill_C>analytische Denk-</SoftSkill_C> und <SoftSkill>Handlungsweise</SoftSkill> ->"," Naturwissenschaftliche Ausbildung (Master Degree)
Profunder Leistungsausweis im internationalen Produktmanagement
Praktische Marketingerfahrung von Vorteil
<SoftSkill>Kommunikationsflair</SoftSkill> und <SoftSkill>Präsentationsflair</SoftSkill> (e/d) sowie Projektmanagementerfahrung
<SoftSkill>Zielfokussierte Denkweise</SoftSkill>, <SoftSkill>analytische Denkweise</SoftSkill> und <SoftSkill>analytische Handlungsweise</SoftSkill>"," Naturwissenschaftliche Ausbildung (Master Degree)
Profunder Leistungsausweis im internationalen Produktmanagement
Praktische Marketingerfahrung von Vorteil
<SoftSkill>Kommunikationsflair</SoftSkill> und <SoftSkill>Präsentationsflair</SoftSkill> (e/d) sowie Projektmanagementerfahrung
<SoftSkill>Zielfokussierte Denkweise</SoftSkill>, <SoftSkill>analytische Denkweise</SoftSkill> und <SoftSkill>handlungsweise</SoftSkill>","['Kommunikations-', 'Zielfokussierte', 'analytische Denk-']","['Kommunikationsflair', 'Zielfokussierte Denkweise', 'analytische Denkweise']","['Kommunikationsflair', 'Präsentationsflair', 'Zielfokussierte Denkweise']",3,3,66.66666666666666,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}]]","[1.0, 5.235464640401787e-155, 0.4342906676853412]",0.49999999666666667,0.0,0.49999999666666667,0.478096889228447,33,False,HMDC
488,•  <SoftSkill_C>Freude</SoftSkill_C> und <SoftSkill>Geschick im Umgang mit kranken Menschen</SoftSkill> ->,<SoftSkill>Freude im Umgang mit kranken Menschen</SoftSkill> und <SoftSkill>Geschick im Umgang mit kranken Menschen</SoftSkill>,<SoftSkill>Freude im Umgang mit kranken Menschen</SoftSkill> und <SoftSkill>Geschick im Umgang mit kranken Menschen</SoftSkill>,['Freude'],['Freude im Umgang mit kranken Menschen'],['Freude im Umgang mit kranken Menschen'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,MWA
489,•  <SoftSkill_C>verständlich sprechen</SoftSkill_C> und <SoftSkill>gerne singen</SoftSkill> ->,<SoftSkill>verständlich sprechen</SoftSkill> und <SoftSkill>gerne singen</SoftSkill>,<SoftSkill>verständlich sprechen</SoftSkill> und <SoftSkill>gerne singen</SoftSkill>,['verständlich sprechen'],['verständlich sprechen'],['verständlich sprechen'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
490," •  Ihr <SoftSkill_C>äusserst ergebnis-</SoftSkill_C>, <SoftSkill_C>service-</SoftSkill_C> sowie <SoftSkill>teamorientierter Arbeitsstil</SoftSkill> wird ergänzt durch <SoftSkill>ausgezeichnete analytische Fähigkeiten</SoftSkill> ->"," • Ihr <SoftSkill>äusserst ergebnisorientierter Arbeitsstil</SoftSkill>, <SoftSkill>serviceorientierter Arbeitsstil</SoftSkill> sowie <SoftSkill>teamorientierter Arbeitsstil</SoftSkill> wird ergänzt durch <SoftSkill>ausgezeichnete analytische Fähigkeiten</SoftSkill>"," • Ihr <SoftSkill>äusserst ergebnisorientierter Arbeitsstil</SoftSkill>, <SoftSkill>serviceorientierter Arbeitsstil</SoftSkill> sowie <SoftSkill>teamorientierter Arbeitsstil</SoftSkill> wird ergänzt durch <SoftSkill>ausgezeichnete analytische Fähigkeiten</SoftSkill>","['äusserst ergebnis-', 'service-']","['äusserst ergebnisorientierter Arbeitsstil', 'serviceorientierter Arbeitsstil']","['äusserst ergebnisorientierter Arbeitsstil', 'serviceorientierter Arbeitsstil']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,HMC
491,Ihre <SoftSkill>Rolle leben Sie mit viel Engagement</SoftSkill> und <SoftSkill>schätzen sowohl den Umgang mit Menschen</SoftSkill> als auch die <SoftSkill_C>Zusammenarbeit in einem grösseren Team</SoftSkill_C>. ->,Ihre <SoftSkill>Rolle leben Sie mit viel Engagement</SoftSkill> und <SoftSkill>schätzen sowohl den Umgang mit Menschen</SoftSkill> als auch <SoftSkill>schätzen die Zusammenarbeit in einem grösseren Team</SoftSkill>.,Ihre <SoftSkill>Rolle leben Sie mit viel Engagement</SoftSkill> und <SoftSkill>schätzen sowohl den Umgang mit Menschen</SoftSkill> als auch die <SoftSkill>Zusammenarbeit in einem grösseren Team</SoftSkill>.,['Zusammenarbeit in einem grösseren Team'],['schätzen die Zusammenarbeit in einem grösseren Team'],['Rolle leben Sie mit viel Engagement'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[3.0887749196985666e-78],0.0,0.0,0.0,3.0887749196985666e-78,37,False,OWA
492," Eine <SoftSkill_C>gut organisierte</SoftSkill_C>, <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>saubere Arbeitsweise</SoftSkill> setzen wir voraus. ->"," Eine <SoftSkill>gut organisierte Arbeitsweise</SoftSkill>, <SoftSkill>strukturierte Arbeitsweise</SoftSkill> und <SoftSkill>saubere Arbeitsweise</SoftSkill> setzen wir voraus."," Eine <SoftSkill>gut organisierte Arbeitsweise</SoftSkill>, <SoftSkill>strukturierte Arbeitsweise</SoftSkill> und <SoftSkill>saubere Arbeitsweise</SoftSkill> setzen wir voraus.","['gut organisierte', 'strukturierte']","['gut organisierte Arbeitsweise', 'strukturierte Arbeitsweise']","['gut organisierte Arbeitsweise', 'strukturierte Arbeitsweise']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
493," •  <SoftSkill_C>Selbständige</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>kostenbewusste Arbeitsweise</SoftSkill> ->"," • <SoftSkill>Selbständige Arbeitsweise</SoftSkill>, <SoftSkill>zuverlässige Arbeitsweise</SoftSkill> und <SoftSkill>kostenbewusste Arbeitsweise</SoftSkill>"," • <SoftSkill>Selbständige Arbeitsweise</SoftSkill>, <SoftSkill>zuverlässige Arbeitsweise</SoftSkill> und <SoftSkill>kostenbewusste Arbeitsweise</SoftSkill>","['Selbständige', 'zuverlässige']","['Selbständige Arbeitsweise', 'zuverlässige Arbeitsweise']","['Selbständige Arbeitsweise', 'zuverlässige Arbeitsweise']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
494,•  <SoftSkill_C>Analytische</SoftSkill_C> und <SoftSkill>strategisch-konzeptionelle Fähigkeiten</SoftSkill> ->,<SoftSkill>Analytische Fähigkeiten</SoftSkill> und <SoftSkill>strategisch-konzeptionelle Fähigkeiten</SoftSkill>,<SoftSkill>Analytische Fähigkeiten</SoftSkill> und <SoftSkill>strategisch-konzeptionelle Fähigkeiten</SoftSkill>,['Analytische'],['Analytische Fähigkeiten'],['Analytische Fähigkeiten'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
495," •  sind <SoftSkill>feinmotorisch begabt</SoftSkill> und <SoftSkill>arbeiten gründlich</SoftSkill>, <SoftSkill_C>exakt</SoftSkill_C> und <SoftSkill_C>sorgfältig</SoftSkill_C> ->"," • sind <SoftSkill>feinmotorisch begabt</SoftSkill> und <SoftSkill>arbeiten gründlich</SoftSkill>, <SoftSkill>arbeiten exakt</SoftSkill> und <SoftSkill>arbeiten sorgfältig</SoftSkill>."," • sind <SoftSkill>feinmotorisch begabt</SoftSkill> und <SoftSkill>arbeiten gründlich</SoftSkill>, <SoftSkill>arbeiten exakt</SoftSkill> und <SoftSkill>arbeiten sorgfältig</SoftSkill>.","['exakt', 'sorgfältig']","['arbeiten exakt', 'arbeiten sorgfältig']","['feinmotorisch begabt', 'arbeiten gründlich']",2,2,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}]]","[7.14469699963282e-155, 0.4671539433326639]",0.24999999750000004,0.0,0.24999999750000004,0.23357697166633196,23,False,MC
496," •  eine <SoftSkill_C>Resultat-orientierte</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>selbständige</SoftSkill_C> aber auch <SoftSkill>vermittelnde Persönlichkeit</SoftSkill> mit einer <SoftSkill>gesunden Balance zwischen Hartnäckigkeit</SoftSkill> und <SoftSkill>Pragmatismus</SoftSkill> ->"," • eine <SoftSkill>Resultat-orientierte Persönlichkeit</SoftSkill>, <SoftSkill>engagierte Persönlichkeit</SoftSkill>, <SoftSkill>selbständige Persönlichkeit</SoftSkill> aber auch <SoftSkill>vermittelnde Persönlichkeit</SoftSkill> mit einer <SoftSkill>gesunden Balance zwischen Hartnäckigkeit</SoftSkill> und <SoftSkill>Pragmatismus</SoftSkill>"," • eine <SoftSkill>Resultat-orientierte Persönlichkeit</SoftSkill>, <SoftSkill>engagierte Persönlichkeit</SoftSkill>, <SoftSkill>selbständige Persönlichkeit</SoftSkill> aber auch <SoftSkill>vermittelnde Persönlichkeit</SoftSkill> mit einer <SoftSkill>gesunden Balance zwischen Hartnäckigkeit</SoftSkill> und <SoftSkill>Pragmatismus</SoftSkill>","['Resultat-orientierte', 'engagierte', 'selbständige']","['Resultat-orientierte Persönlichkeit', 'engagierte Persönlichkeit', 'selbständige Persönlichkeit']","['Resultat-orientierte Persönlichkeit', 'engagierte Persönlichkeit', 'selbständige Persönlichkeit']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
497," Sie zeichnen sich durch eine <SoftSkill_C>flexible</SoftSkill_C> sowie <SoftSkill>verantwortungsbewusste Art</SoftSkill> aus, <SoftSkill>gehen offen auf Neues zu</SoftSkill> und sind <SoftSkill>bereit, die Verbesserung der Qualität mitzugestalten</SoftSkill>. ->"," Sie zeichnen sich durch eine <SoftSkill>flexible Art</SoftSkill> sowie <SoftSkill>verantwortungsbewusste Art</SoftSkill> aus, <SoftSkill>gehen offen auf Neues zu</SoftSkill> und sind <SoftSkill>bereit, die Verbesserung der Qualität mitzugestalten</SoftSkill>."," Sie zeichnen sich durch eine <SoftSkill>flexible Art</SoftSkill> sowie <SoftSkill>verantwortungsbewusste Art</SoftSkill> aus, <SoftSkill>gehen offen auf Neues zu</SoftSkill> und sind <SoftSkill>bereit, die Verbesserung der Qualität mitzugestalten</SoftSkill>.",['flexible'],['flexible Art'],['flexible Art'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
498," Mit <SoftSkill>Eigeninitiative</SoftSkill>, <SoftSkill>Leidenschaft</SoftSkill> und <SoftSkill>Freude</SoftSkill> <SoftSkill>betreuen Sie die langjährige Kundschaft kompetent</SoftSkill> und <SoftSkill_C>zuverlässig</SoftSkill_C>. ->"," Mit <SoftSkill>Eigeninitiative</SoftSkill>, <SoftSkill>Leidenschaft</SoftSkill> und <SoftSkill>Freude</SoftSkill> <SoftSkill>betreuen Sie die langjährige Kundschaft kompetent</SoftSkill> und <SoftSkill>betreuen Sie die langjährige Kundschaft zuverlässig</SoftSkill>."," Mit <SoftSkill>Eigeninitiative</SoftSkill>, <SoftSkill>Leidenschaft</SoftSkill> und <SoftSkill>Freude</SoftSkill> <SoftSkill>betreuen Sie die langjährige Kundschaft kompetent</SoftSkill> und <SoftSkill>betreuen Sie die langjährige Kundschaft zuverlässig</SoftSkill>.",['zuverlässig'],['betreuen Sie die langjährige Kundschaft zuverlässig'],['Eigeninitiative'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[4.116134196515861e-79],0.0,0.0,0.0,4.116134196515861e-79,42,False,MWA
499," Mitarbeiter/-in Bar, im Stundenlohn (ca. 50%)
Ihre Aufgaben
Sie sind der/die <SoftSkill_C>charmante</SoftSkill_C> und <SoftSkill>sympathische Gastgeber/in unserer Casinobar</SoftSkill>. ->"," Mitarbeiter/-in Bar, im Stundenlohn (ca. 50%)
Ihre Aufgaben
Sie sind der/die <SoftSkill>charmante Gastgeber/in unserer Casinobar</SoftSkill> und <SoftSkill>sympathische Gastgeber/in unserer Casinobar</SoftSkill>."," Mitarbeiter/-in Bar, im Stundenlohn (ca. 50%)
Ihre Aufgaben
Sie sind der/die <SoftSkill>charmante Gastgeber/in unserer Casinobar</SoftSkill> und <SoftSkill>sympathische Gastgeber/in unserer Casinobar</SoftSkill>.",['charmante'],['charmante Gastgeber/in unserer Casinobar'],['charmante Gastgeber/in unserer Casinobar'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,MWA
500," 2 Jahre Berufserfahrung
<SoftSkill_C>Gutes technisches</SoftSkill_C> und <SoftSkill>planerisches Verständnis</SoftSkill> sowie eine <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>
Gute CAD Kenntnisse (Plancal Nova / Autodesc MEP)
<SoftSkill>Engagement</SoftSkill> und <SoftSkill>Einsatzbereitschaft</SoftSkill> ->"," 2 Jahre Berufserfahrung
<SoftSkill>Gutes technisches Verständnis</SoftSkill> und <SoftSkill>planerisches Verständnis</SoftSkill> sowie eine <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>
Gute CAD Kenntnisse (Plancal Nova / Autodesc MEP)
<SoftSkill>Engagement</SoftSkill> und <SoftSkill>Einsatzbereitschaft</SoftSkill>"," 2 Jahre Berufserfahrung
<SoftSkill>Gutes technisches Verständnis</SoftSkill> und <SoftSkill>planerisches Verständnis</SoftSkill> sowie eine <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>
Gute CAD Kenntnisse (Plancal Nova / Autodesc MEP)
<SoftSkill>Engagement</SoftSkill> und <SoftSkill>Einsatzbereitschaft</SoftSkill>",['Gutes technisches'],['Gutes technisches Verständnis'],['Gutes technisches Verständnis'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
501," Sind Sie eine <SoftSkill_C>aufgestellte</SoftSkill_C>, <SoftSkill_C>motivierte</SoftSkill_C> und <SoftSkill>fröhliche Persönlichkeit</SoftSkill>, <SoftSkill>erledigen Ihre Aufgaben gerne effizient</SoftSkill> und <SoftSkill_C>zuverlässig</SoftSkill_C>? ->"," Sind Sie eine <SoftSkill>aufgestellte Persönlichkeit</SoftSkill>, <SoftSkill>motivierte Persönlichkeit</SoftSkill> und <SoftSkill>fröhliche Persönlichkeit</SoftSkill>, <SoftSkill>erledigen Ihre Aufgaben gerne effizient</SoftSkill> und <SoftSkill>erledigen Ihre Aufgaben zuverlässig</SoftSkill>?"," Sind Sie eine <SoftSkill>aufgestellte Persönlichkeit</SoftSkill>, <SoftSkill>motivierte Persönlichkeit</SoftSkill> und <SoftSkill>fröhliche Persönlichkeit</SoftSkill>, <SoftSkill>erledigen Ihre Aufgaben gerne effizient</SoftSkill> und <SoftSkill>erledigen Ihre Aufgaben zuverlässig</SoftSkill>?","['aufgestellte', 'motivierte', 'zuverlässig']","['aufgestellte Persönlichkeit', 'motivierte Persönlichkeit', 'erledigen Ihre Aufgaben zuverlässig']","['aufgestellte Persönlichkeit', 'motivierte Persönlichkeit', 'fröhliche Persönlichkeit']",3,3,66.66666666666666,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]","[1.0, 1.0, 4.476363197986094e-155]",0.6666666633333334,0.6666666633333334,0.6666666633333334,0.6666666666666666,28,False,MC
502," Sie  haben  sich  in  den  Bereichen  Organisati
on,	EDV-Kenntnissen
und  im  Prozessmanagement  weitergebildet
und
<SoftSkill>erledigen Arbeiten kompetent</SoftSkill> und
<SoftSkill_C>speditiv</SoftSkill_C>. ->"," Sie  haben  sich  in  den  Bereichen  Organisation, EDV-Kenntnissen und im Prozessmanagement weitergebildet und <SoftSkill>erledigen Arbeiten kompetent</SoftSkill> und <SoftSkill>erledigen Arbeiten speditiv</SoftSkill>."," Sie  haben  sich  in  den  Bereichen  Organisation, EDV-Kenntnissen und im Prozessmanagement weitergebildet und <SoftSkill>erledigen Arbeiten kompetent</SoftSkill> und <SoftSkill>erledigen Arbeiten speditiv</SoftSkill>.",['speditiv'],['erledigen Arbeiten speditiv'],['erledigen Arbeiten kompetent'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}, 'rouge-2': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}}]]",[0.6935495725727032],0.6666666616666668,0.4999999950000001,0.6666666616666668,0.6935495725727032,8,False,MWA
503," Sie <SoftSkill>denken vernetzt</SoftSkill>, <SoftSkill>arbeiten sowohl exakt</SoftSkill> wie auch <SoftSkill_C>effizient</SoftSkill_C> und verständigen sich sicher in Deutsch und Englisch. ->"," Sie <SoftSkill>denken vernetzt</SoftSkill>, <SoftSkill>arbeiten sowohl exakt</SoftSkill> wie auch <SoftSkill>arbeiten effizient</SoftSkill> und verständigen sich sicher in Deutsch und Englisch."," Sie <SoftSkill>denken vernetzt</SoftSkill>, <SoftSkill>arbeiten sowohl exakt</SoftSkill> wie auch <SoftSkill>arbeiten effizient</SoftSkill> und verständigen sich sicher in Deutsch und Englisch.",['effizient'],['arbeiten effizient'],['denken vernetzt'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[3.315622168362e-78],0.0,0.0,0.0,3.315622168362e-78,13,False,OWA
504," •  <SoftSkill>Stilsicheres Deutsch</SoftSkill>
Als <SoftSkill_C>teamfähige</SoftSkill_C> und <SoftSkill>mental bewegliche Persönlichkeit</SoftSkill>
zeichnen Sie sich durch eine <SoftSkill_C>dienstleistungsorientierte</SoftSkill_C>
und <SoftSkill>loyale Verhaltensweise</SoftSkill> aus. ->"," • <SoftSkill>Stilsicheres Deutsch</SoftSkill>
Als <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>mental bewegliche Persönlichkeit</SoftSkill>
zeichnen Sie sich durch eine <SoftSkill>dienstleistungsorientierte Verhaltensweise</SoftSkill>
und <SoftSkill>loyale Verhaltensweise</SoftSkill> aus."," • <SoftSkill>Stilsicheres Deutsch</SoftSkill>
Als <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>mental bewegliche Persönlichkeit</SoftSkill>
zeichnen Sie sich durch eine <SoftSkill>dienstleistungsorientierte Verhaltensweise</SoftSkill>
und <SoftSkill>loyale Verhaltensweise</SoftSkill> aus.","['teamfähige', 'dienstleistungsorientierte']","['teamfähige Persönlichkeit', 'dienstleistungsorientierte Verhaltensweise']","['Stilsicheres Deutsch', 'teamfähige Persönlichkeit']",2,2,50.0,1.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]","[2.662629777008955e-78, 4.384715136021948e-155]",0.0,0.0,0.0,1.3313148885044776e-78,53,False,MDC
505," Sie verfügen über eine <SoftSkill>hohe Sozialkompetenz</SoftSkill>, <SoftSkill>engagieren sich sehr dienstleistungs- und kundenorientiert</SoftSkill> und <SoftSkill>arbeiten selbstständig</SoftSkill>, <SoftSkill_C>strukturiert</SoftSkill_C> und <SoftSkill_C>lösungsorientiert</SoftSkill_C>. ->","  Sie verfügen über eine <SoftSkill>hohe Sozialkompetenz</SoftSkill>, <SoftSkill>engagieren sich sehr dienstleistungs- und kundenorientiert</SoftSkill> und <SoftSkill>arbeiten selbstständig</SoftSkill>, <SoftSkill>arbeiten strukturiert</SoftSkill> und <SoftSkill>arbeiten lösungsorientiert</SoftSkill>.","  Sie verfügen über eine <SoftSkill>hohe Sozialkompetenz</SoftSkill>, <SoftSkill>engagieren sich sehr dienstleistungs- und kundenorientiert</SoftSkill> und <SoftSkill>arbeiten selbstständig</SoftSkill>, <SoftSkill>arbeiten strukturiert</SoftSkill> und <SoftSkill>arbeiten lösungsorientiert</SoftSkill>.","['strukturiert', 'lösungsorientiert']","['arbeiten strukturiert', 'arbeiten lösungsorientiert']","['hohe Sozialkompetenz', 'engagieren sich sehr dienstleistungs- und kundenorientiert']",2,2,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]","[2.6313310143847127e-78, 0.23617444409710725]",0.0,0.0,0.0,0.11808722204855363,56,False,MC
