,idx,input,generated_text,expected_text,wrong GPT3,Problem type,expected_skills_all,generated_skills_all,input_skills_C,input_skills_all,expected_skills_C,generated_skills_C,num_skills_all,num_skills_C,num_gen_skills_all,num_gen_skills_C,percent_skills_match_all,percent_skills_match_C,num_skills_match_all,num_skills_match_C,cleaned_generated_text,cleaned_expected_text,sentence_levenshtein,rouge_scores_skill_C,bleu_scores_skill_C,rouge1_avg_skill_C,rouge2_avg_skill_C,rougeL_avg_skill_C,bleu_avg_skill_C,levenshtein_skill_C,rouge_scores_skill_all,bleu_scores_skill_all,rouge1_avg_skill_all,rouge2_avg_skill_all,rougeL_avg_skill_all,bleu_avg_skill_all,levenshtein_skill_all,mismatched_ALL
502,688," Zudem zeichnen Sie sich durch Ihre <SoftSkill_C>Team-</SoftSkill_C> und <SoftSkill>Motivationsfähigkeit</SoftSkill> sowie <SoftSkill>Eigeninitiative</SoftSkill>, <SoftSkill>Kreativität</SoftSkill> und <SoftSkill>hohe Belastbarkeit</SoftSkill> aus. ->"," Zudem zeichnen Sie sich durch Ihre <SoftSkill>Teamfähigkeit</SoftSkill> und <SoftSkill>Motivationsfähigkeit</SoftSkill> sowie <SoftSkill>Eigeninitiative</SoftSkill>, <SoftSkill>Kreativität</SoftSkill> und <SoftSkill>hohe Belastbarkeit</SoftSkill> aus."," Zudem zeichnen Sie sich durch Ihre <SoftSkill>Teamfähigkeit</SoftSkill> und <SoftSkill>Motivationsfähigkeit</SoftSkill> sowie <SoftSkill>Eigeninitiative</SoftSkill>, <SoftSkill>Kreativität</SoftSkill> und <SoftSkill>hohe Belastbarkeit</SoftSkill> aus.",1,HOWA,"['Teamfähigkeit', 'Motivationsfähigkeit', 'Eigeninitiative', 'Kreativität', 'hohe Belastbarkeit']","['Teamfähigkeit', 'Motivationsfähigkeit', 'Eigeninitiative', 'Kreativität', 'hohe Belastbarkeit']",['Team-'],"['Team-', 'Motivationsfähigkeit', 'Eigeninitiative', 'Kreativität', 'hohe Belastbarkeit']",['Teamfähigkeit'],['Teamfähigkeit'],5,1,5,1,100.0,100.0,5.0,1.0," Zudem zeichnen Sie sich durch Ihre Teamfähigkeit und Motivationsfähigkeit sowie Eigeninitiative, Kreativität und hohe Belastbarkeit aus."," Zudem zeichnen Sie sich durch Ihre Teamfähigkeit und Motivationsfähigkeit sowie Eigeninitiative, Kreativität und hohe Belastbarkeit aus.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.0,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0, 1.0]",0.9999999949999999,0.199999999,0.9999999949999999,1.0,0,False
503,689," Sie <SoftSkill_C>kommunizieren</SoftSkill_C> und <SoftSkill>beraten klar</SoftSkill>, <SoftSkill_C>stufen-</SoftSkill_C> und <SoftSkill_C>empfängergerecht</SoftSkill_C>. ->"," Sie <SoftSkill>kommunizieren klar</SoftSkill> und <SoftSkill>beraten klar</SoftSkill>, <SoftSkill>stufengerecht</SoftSkill> und <SoftSkill>empfängergerecht</SoftSkill>."," Sie <SoftSkill>kommunizieren klar</SoftSkill> und <SoftSkill>beraten klar</SoftSkill>, <SoftSkill>stufengerecht</SoftSkill> und <SoftSkill>empfängergerecht</SoftSkill>.",1,HMDC,"['kommunizieren klar', 'beraten klar', 'stufengerecht', 'empfängergerecht']","['kommunizieren klar', 'beraten klar', 'stufengerecht', 'empfängergerecht']","['kommunizieren', 'stufen-', 'empfängergerecht']","['kommunizieren', 'beraten klar', 'stufen-', 'empfängergerecht']","['kommunizieren klar', 'stufengerecht', 'empfängergerecht']","['kommunizieren klar', 'stufengerecht', 'empfängergerecht']",4,3,4,3,100.0,100.0,4.0,3.0," Sie kommunizieren klar und beraten klar, stufengerecht und empfängergerecht."," Sie kommunizieren klar und beraten klar, stufengerecht und empfängergerecht.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.3333333316666667,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0]",0.999999995,0.4999999975,0.999999995,1.0,0,False
504,690,Als <SoftSkill_C>freundliche</SoftSkill_C> und <SoftSkill>zuvorkommende Persönlichkeit</SoftSkill> <SoftSkill>macht Ihnen der Patientenkontakt grosse Freude</SoftSkill>. ->,Als <SoftSkill>freundliche Persönlichkeit</SoftSkill> und <SoftSkill>zuvorkommende Persönlichkeit</SoftSkill> <SoftSkill>macht Ihnen der Patientenkontakt grosse Freude</SoftSkill>.,Als <SoftSkill>freundliche Persönlichkeit</SoftSkill> und <SoftSkill>zuvorkommende Persönlichkeit</SoftSkill> <SoftSkill>macht Ihnen der Patientenkontakt grosse Freude</SoftSkill>.,1,OWA,"['freundliche Persönlichkeit', 'zuvorkommende Persönlichkeit', 'macht Ihnen der Patientenkontakt grosse Freude']","['freundliche Persönlichkeit', 'zuvorkommende Persönlichkeit', 'macht Ihnen der Patientenkontakt grosse Freude']",['freundliche'],"['freundliche', 'zuvorkommende Persönlichkeit', 'macht Ihnen der Patientenkontakt grosse Freude']",['freundliche Persönlichkeit'],['freundliche Persönlichkeit'],3,1,3,1,100.0,100.0,3.0,1.0,Als freundliche Persönlichkeit und zuvorkommende Persönlichkeit macht Ihnen der Patientenkontakt grosse Freude.,Als freundliche Persönlichkeit und zuvorkommende Persönlichkeit macht Ihnen der Patientenkontakt grosse Freude.,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
505,691,<SoftSkill_C>Organisiert</SoftSkill_C> und <SoftSkill>methodisch arbeiten Sie gerne im Team</SoftSkill> und <SoftSkill>tragen durch Ihr Verhalten zur Aufrechterhaltung eines hervorragenden Arbeitsklimas bei</SoftSkill>. ->,<SoftSkill>Organisiert arbeiten Sie gerne im Team</SoftSkill> und <SoftSkill>methodisch arbeiten Sie gerne im Team</SoftSkill> und <SoftSkill>tragen durch Ihr Verhalten zur Aufrechterhaltung eines hervorragenden Arbeitsklimas bei</SoftSkill>.,<SoftSkill>Organisiert arbeiten Sie gerne im Team</SoftSkill> und <SoftSkill>methodisch arbeiten Sie gerne im Team</SoftSkill> und <SoftSkill>tragen durch Ihr Verhalten zur Aufrechterhaltung eines hervorragenden Arbeitsklimas bei</SoftSkill>.,1,MWA,"['Organisiert arbeiten Sie gerne im Team', 'methodisch arbeiten Sie gerne im Team', 'tragen durch Ihr Verhalten zur Aufrechterhaltung eines hervorragenden Arbeitsklimas bei']","['Organisiert arbeiten Sie gerne im Team', 'methodisch arbeiten Sie gerne im Team', 'tragen durch Ihr Verhalten zur Aufrechterhaltung eines hervorragenden Arbeitsklimas bei']",['Organisiert'],"['Organisiert', 'methodisch arbeiten Sie gerne im Team', 'tragen durch Ihr Verhalten zur Aufrechterhaltung eines hervorragenden Arbeitsklimas bei']",['Organisiert arbeiten Sie gerne im Team'],['Organisiert arbeiten Sie gerne im Team'],3,1,3,1,100.0,100.0,3.0,1.0,Organisiert arbeiten Sie gerne im Team und methodisch arbeiten Sie gerne im Team und tragen durch Ihr Verhalten zur Aufrechterhaltung eines hervorragenden Arbeitsklimas bei.,Organisiert arbeiten Sie gerne im Team und methodisch arbeiten Sie gerne im Team und tragen durch Ihr Verhalten zur Aufrechterhaltung eines hervorragenden Arbeitsklimas bei.,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
506,692,Stellen Sie sich mit Ihrer <SoftSkill_C>praxis-</SoftSkill_C> und <SoftSkill>lösungsorientierten Vorgehens- und Arbeitsweise</SoftSkill> den vielfältigen Herausforderungen und profitieren Sie von unseren Stärken: ->,Stellen Sie sich mit Ihrer <SoftSkill>praxisorientierten Vorgehensweise und Arbeitsweise</SoftSkill> und <SoftSkill>lösungsorientierten Vorgehens- und Arbeitsweise</SoftSkill> den vielfältigen Herausforderungen und profitieren Sie von unseren Stärken:,Stellen Sie sich mit Ihrer <SoftSkill>praxisorientierten Vorgehensweise und Arbeitsweise</SoftSkill> und <SoftSkill>lösungsorientierten Vorgehens- und Arbeitsweise</SoftSkill> den vielfältigen Herausforderungen und profitieren Sie von unseren Stärken:,1,HMDC,"['praxisorientierten Vorgehensweise und Arbeitsweise', 'lösungsorientierten Vorgehens- und Arbeitsweise']","['praxisorientierten Vorgehensweise und Arbeitsweise', 'lösungsorientierten Vorgehens- und Arbeitsweise']",['praxis-'],"['praxis-', 'lösungsorientierten Vorgehens- und Arbeitsweise']",['praxisorientierten Vorgehensweise und Arbeitsweise'],['praxisorientierten Vorgehensweise und Arbeitsweise'],2,1,2,1,100.0,100.0,2.0,1.0,Stellen Sie sich mit Ihrer praxisorientierten Vorgehensweise und Arbeitsweise und lösungsorientierten Vorgehens- und Arbeitsweise den vielfältigen Herausforderungen und profitieren Sie von unseren Stärken:,Stellen Sie sich mit Ihrer praxisorientierten Vorgehensweise und Arbeitsweise und lösungsorientierten Vorgehens- und Arbeitsweise den vielfältigen Herausforderungen und profitieren Sie von unseren Stärken:,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
507,693," Dann freuen wir uns auf eine <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>teamfähige</SoftSkill_C> und <SoftSkill>loyale Persönlichkeit</SoftSkill>. ->"," Dann freuen wir uns auf eine <SoftSkill>engagierte Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>loyale Persönlichkeit</SoftSkill>."," Dann freuen wir uns auf eine <SoftSkill>engagierte Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>loyale Persönlichkeit</SoftSkill>.",1,MC,"['engagierte Persönlichkeit', 'teamfähige Persönlichkeit', 'loyale Persönlichkeit']","['engagierte Persönlichkeit', 'teamfähige Persönlichkeit', 'loyale Persönlichkeit']","['engagierte', 'teamfähige']","['engagierte', 'teamfähige', 'loyale Persönlichkeit']","['engagierte Persönlichkeit', 'teamfähige Persönlichkeit']","['engagierte Persönlichkeit', 'teamfähige Persönlichkeit']",3,2,3,2,100.0,100.0,3.0,2.0," Dann freuen wir uns auf eine engagierte Persönlichkeit, teamfähige Persönlichkeit und loyale Persönlichkeit."," Dann freuen wir uns auf eine engagierte Persönlichkeit, teamfähige Persönlichkeit und loyale Persönlichkeit.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
508,694," •  <SoftSkill>Freude an der Arbeit im Team</SoftSkill>, an <SoftSkill_C>vielseitigen Herausforderungen</SoftSkill_C> und <SoftSkill_C>Kontakten mit Forschern und Doktoranden</SoftSkill_C>
Sprachkenntnisse / Language requirements ->"," <SoftSkill>Freude an der Arbeit im Team</SoftSkill>, <SoftSkill>Freude an vielseitigen Herausforderungen</SoftSkill> und <SoftSkill>Freude an Kontakten mit Forschern und Doktoranden</SoftSkill>
Sprachkenntnisse / Language requirements"," <SoftSkill>Freude an der Arbeit im Team</SoftSkill>, <SoftSkill>Freude an vielseitigen Herausforderungen</SoftSkill> und <SoftSkill>Freude an Kontakten mit Forschern und Doktoranden</SoftSkill>
Sprachkenntnisse / Language requirements",1,MDC,"['Freude an der Arbeit im Team', 'Freude an vielseitigen Herausforderungen', 'Freude an Kontakten mit Forschern und Doktoranden']","['Freude an der Arbeit im Team', 'Freude an vielseitigen Herausforderungen', 'Freude an Kontakten mit Forschern und Doktoranden']","['vielseitigen Herausforderungen', 'Kontakten mit Forschern und Doktoranden']","['Freude an der Arbeit im Team', 'vielseitigen Herausforderungen', 'Kontakten mit Forschern und Doktoranden']","['Freude an vielseitigen Herausforderungen', 'Freude an Kontakten mit Forschern und Doktoranden']","['Freude an vielseitigen Herausforderungen', 'Freude an Kontakten mit Forschern und Doktoranden']",3,2,3,2,100.0,100.0,3.0,2.0," Freude an der Arbeit im Team, Freude an vielseitigen Herausforderungen und Freude an Kontakten mit Forschern und Doktoranden Sprachkenntnisse / Language requirements"," Freude an der Arbeit im Team, Freude an vielseitigen Herausforderungen und Freude an Kontakten mit Forschern und Doktoranden Sprachkenntnisse / Language requirements",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
509,695," Du <SoftSkill>übernimmst gerne Verantwortung</SoftSkill>, kannst <SoftSkill_C>logisch</SoftSkill_C> und <SoftSkill>selbstständig denken</SoftSkill> und deine <SoftSkill>Fähigkeiten richtig einschätzen</SoftSkill>. ->"," Du <SoftSkill>übernimmst gerne Verantwortung</SoftSkill>, kannst <SoftSkill>logisch denken</SoftSkill> und <SoftSkill>selbstständig denken</SoftSkill> und deine <SoftSkill>Fähigkeiten richtig einschätzen</SoftSkill>."," Du <SoftSkill>übernimmst gerne Verantwortung</SoftSkill>, kannst <SoftSkill>logisch denken</SoftSkill> und <SoftSkill>selbstständig denken</SoftSkill> und deine <SoftSkill>Fähigkeiten richtig einschätzen</SoftSkill>.",1,OWA,"['übernimmst gerne Verantwortung', 'logisch denken', 'selbstständig denken', 'Fähigkeiten richtig einschätzen']","['übernimmst gerne Verantwortung', 'logisch denken', 'selbstständig denken', 'Fähigkeiten richtig einschätzen']",['logisch'],"['übernimmst gerne Verantwortung', 'logisch', 'selbstständig denken', 'Fähigkeiten richtig einschätzen']",['logisch denken'],['logisch denken'],4,1,4,1,100.0,100.0,4.0,1.0," Du übernimmst gerne Verantwortung, kannst logisch denken und selbstständig denken und deine Fähigkeiten richtig einschätzen."," Du übernimmst gerne Verantwortung, kannst logisch denken und selbstständig denken und deine Fähigkeiten richtig einschätzen.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
510,697," Zudem sind Sie <SoftSkill_C>fähig</SoftSkill_C> und <SoftSkill>motiviert, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen</SoftSkill>. ->"," Zudem sind Sie <SoftSkill>fähig</SoftSkill> und <SoftSkill>motiviert, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen</SoftSkill>."," Zudem sind Sie <SoftSkill>fähig, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen</SoftSkill> und <SoftSkill>motiviert, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen</SoftSkill>.",0,MWA,"['fähig, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen', 'motiviert, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen']","['fähig', 'motiviert, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen']",['fähig'],"['fähig', 'motiviert, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen']","['fähig, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen']",['fähig'],2,1,2,1,50.0,0.0,1.0,0.0," Zudem sind Sie fähig und motiviert, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen."," Zudem sind Sie fähig, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen und motiviert, sich an der Begleitung unserer Lernenden FaGe aktiv zu beteiligen.",67,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[1.515144112143249e-06],0.0,0.0,0.0,1.515144112143249e-06,67,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.515144112143249e-06, 1.0]",0.4999999975,0.4999999975,0.4999999975,0.5000007575720561,67,False
511,698," Betriebsmitarbeiter (w/m) 35 %
Haben Sie ein <SoftSkill>Flair für Verkauf</SoftSkill> und <SoftSkill_C>Gästekontakt</SoftSkill_C>? ->"," Betriebsmitarbeiter (w/m) 35 %
Haben Sie ein <SoftSkill>Flair für Verkauf</SoftSkill> und <SoftSkill>Flair für Gästekontakt</SoftSkill>?"," Betriebsmitarbeiter (w/m) 35 %
Haben Sie ein <SoftSkill>Flair für Verkauf</SoftSkill> und <SoftSkill>Flair für Gästekontakt</SoftSkill>?",1,MWA,"['Flair für Verkauf', 'Flair für Gästekontakt']","['Flair für Verkauf', 'Flair für Gästekontakt']",['Gästekontakt'],"['Flair für Verkauf', 'Gästekontakt']",['Flair für Gästekontakt'],['Flair für Gästekontakt'],2,1,2,1,100.0,100.0,2.0,1.0, Betriebsmitarbeiter (w/m) 35 % Haben Sie ein Flair für Verkauf und Flair für Gästekontakt?, Betriebsmitarbeiter (w/m) 35 % Haben Sie ein Flair für Verkauf und Flair für Gästekontakt?,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
