sample-id,context,input,output,invalid,comments,valids
sjmm-22021111730697__187-214,uns um den Betrieb und Unterhalt von Wohn- und Gewerbeimmobilien in der ganzen Schweiz . Im technischen,Wohn- und Gewerbeimmobilien,Wohnimmobilien und Gewerbeimmobilien,FALSE,,1
sjmm-72020101813746__750-777,Offert-Erstellung Reservierungen von Hotel- und Zusatzleistungen Reservierungen der,Hotel- und Zusatzleistungen,Hotelleistungen und Zusatzleistungen,FALSE,,1
sjmm-72017104833684__1239-1282,Sie richten sich nach den strengen Hygiene- und Arbeitssicherheitsvorschriften . • In hektischen Situationen,Hygiene- und Arbeitssicherheitsvorschriften,Hygienevorschriften und Arbeitssicherheitsvorschriften,FALSE,,1
sjmm-32011190050226__1080-1106,"Debitorenbewirtschaftung via SAP , Kassa- und Postbuchhaltung , Verarbeitung von Entschädigungen",Kassa- und Postbuchhaltung,Kassabuchhaltung und Postbuchhaltung,FALSE,,1
sjmm-72017104430453__2036-2062,"des Bundes und hat die Aufgabe , Krisen- und Spannungsherde zu erkennen . Die Direktion entwickelt",Krisen- und Spannungsherde,Krisenherde und Spannungsherde,FALSE,,1
sjmm-72020105111035__81-113,"Jahrhundert die führende Fleisch- , Geflügel- und Seafoodproduzentin der Schweiz und leistet als Mitglied",Geflügel- und Seafoodproduzentin,Geflügelproduzentin und Seafoodproduzentin,FALSE,,1
sjmm-32019190010358__886-917,aller Art Ausführen von sämtlichen Service- und Unterhaltsarbeiten Durchführung der Schlusskontrolle,Service- und Unterhaltsarbeiten,Servicearbeiten und Unterhaltsarbeiten,FALSE,,1
sjmm-32018190010390__70-93,ist die Nr. 1 im Schweizer Fenster- und Türenmarkt und ein Unternehmen der Arbonia Gruppe,Fenster- und Türenmarkt,Fenstermarkt und Türenmarkt,FALSE,,1
sjmm-72014100512273__31-50,ganzen Land befördern wir Geld- und Sachwerte sicher von Tür zu Tür und übernehmen,Geld- und Sachwerte,Geldwerte und Sachwerte,FALSE,,1
sjmm-72018101373711__2413-2441,Ihnen Einblick in unterschiedliche Branchen- und Firmenkulturen ermöglicht . Helbling bietet : Ein,Branchen- und Firmenkulturen,Branchenkulturen und Firmenkulturen,FALSE,,1
sjmm-72017105410990__1537-1570,"Gute Fach- , Produkte- , Deutsch- und Informatikkenntnisse runden Ihr Profil ab . Jobdetails",Deutsch- und Informatikkenntnisse,Deutschkenntnisse und Informatikkenntnisse,FALSE,,1
sjmm-72014108230878__729-763,mit ihrem umfassenden Sortiment an Verbrauchs- und Investitionsgütern sowie branchenspezifischen,Verbrauchs- und Investitionsgütern,Verbrauchsgütern und Investitionsgütern,FALSE,,1
sjmm-72014105234278__1103-1145,Werbemitteleinsatzes Führung des Besuchsplanungs- und Rapportierungssystems sowie allgemeine Administration Als,Besuchsplanungs- und Rapportierungssystems,Besuchsplanungssystems und Rapportierungssystems,FALSE,,1
sjmm-72015104490014__376-401,"ein angenehmes Umfeld , umfassende Fort- und Weiterbildungen sowie die zentrale Lage ( 7 Min . vom",Fort- und Weiterbildungen,Fortbildungen und Weiterbildungen,FALSE,,1
sjmm-72012108230826__721-751,Weiterentwicklung und Ausbau unserer Mitarbeiter- und Kundenportale suchen wir per sofort oder nach,Mitarbeiter- und Kundenportale,Mitarbeiterportale und Kundenportale,FALSE,,1
sjmm-32011190010137__928-958,Entwicklung und Durchführung von Einzel- und Gruppenassessments . Dabei haben Sie sich vertiefte,Einzel- und Gruppenassessments,Einzelassessments und Gruppenassessments,FALSE,,1
sjmm-72013109194073__635-674,Ebenfalls leiten Sie Werbe- und Verkaufsförderungsmassnahmen ein . Der tägliche Kundenkontakt mit,Werbe- und Verkaufsförderungsmassnahmen,Werbeförderungsmassnahmen und Verkaufsförderungsmassnahmen,FALSE,,1
sjmm-32017190031509__1946-1982,sicherer Anwender von gängigen Informatik- und Informationssystemen * Gute Vernetzung in der Region,Informatik- und Informationssystemen,Informatiksystemen und Informationssystemen,FALSE,,1
sjmm-72019109432965__291-327,Problemlöser für die Süsswaren- und Lebensmittelindustrie . Hochveredelte Pralinenverpackungen,Süsswaren- und Lebensmittelindustrie,Süsswarenindustrie und Lebensmittelindustrie,FALSE,,1
sjmm-72019107902789__330-366,"in mehreren Produktionsstätten , Vertriebs- und Servicegesellschaften beschäftigen wir weltweit in über 40",Vertriebs- und Servicegesellschaften,Vertriebsgesellschaften und Servicegesellschaften,FALSE,,1
sjmm-72017100953090__498-513,Verkaufsgebiet Selbstständiger Auf- und Ausbau der Kundenbeziehungen im Kundensegment,Auf- und Ausbau,Aufbau und Ausbau,FALSE,binomial,1
sjmm-72018109010554__403-442,für den Erfolg ihrer Kunden in der Unternehmens- und Verbandskommunikation engagiert . Für das Leistungsgebiet,Unternehmens- und Verbandskommunikation,Unternehmenskommunikation und Verbandskommunikation,FALSE,,1
sjmm-22021113330155__980-1005,sortierst die Wäsche und bedienst die Wasch- und Bügelmaschinen . Zudem arbeitest du auch im Service,Wasch- und Bügelmaschinen,Waschmaschinen und Bügelmaschinen,FALSE,,1
sjmm-72018109240737__265-287,"setzen sie ein , um inspirierende Arbeits- und Wohnräume sowie Verkaufsflächen und öffentliche",Arbeits- und Wohnräume,Arbeitsräume und Wohnräume,FALSE,,1
sjmm-22021108831464__1253-1280,"Sie bringen Erfahrung in der Kinder- und Jugendbetreuung mit , können eine pädagogische",Kinder- und Jugendbetreuung,Kinderbetreuung und Jugendbetreuung,FALSE,,1
sjmm-72020112864434__1121-1153,Softwareerstellung für die Automations- und Managementebene . Inbetrieb und Abnahme der,Automations- und Managementebene,Automationsebene und Managementebene,FALSE,,1
sjmm-72020115213824__231-266,der Fakturierung Durchführen von Retablierungs- und Wartungsarbeiten Bearbeiten eines Sachgebietes im,Retablierungs- und Wartungsarbeiten,Retablierungsarbeiten und Wartungsarbeiten,FALSE,,1
sjmm-32021190081081__1910-1938,am Geschäftserfolg und Prämien Markt- und Leistungsgerechte Löhne Interessante und,Markt- und Leistungsgerechte,Marktgerechte und Leistungsgerechte,FALSE,,1
sjmm-72018113621829__752-794,Kenntnisse der gebräuchlichen Allgemein- und Regionalanästhesieverfahren runden Ihr Profil ab . Wir bieten,Allgemein- und Regionalanästhesieverfahren,Allgemeinverfahren und Regionalanästhesieverfahren,FALSE,,1
sjmm-72016111242332__446-472,"Disposition von Stückgut , Teil- und Komplettladungen sowie feste Touren Erstellung von",Teil- und Komplettladungen,Teilladungen und Komplettladungen,FALSE,,1
sjmm-11984141170023__342-377,Kalkulation Sie sollen über etwas Englisch- und Französischkenntnisse verfügen und nach Möglichkeit,Englisch- und Französischkenntnisse,Englischkenntnisse und Französischkenntnisse,FALSE,,1
sjmm-72013115661544__1342-1373,"Interesse und Freude an Beratungs- und Verkaufsaufgaben , ausgeprägtes Verhandlungsgeschick",Beratungs- und Verkaufsaufgaben,Beratungsaufgaben und Verkaufsaufgaben,FALSE,,1
sjmm-12017162200028__328-350,EDK anerkanntes Lehrdiplom für die Basis- und Primarstufe ( Stufe IH bis 8H ) oder über eine,Basis- und Primarstufe,Basisstufe und Primarstufe,FALSE,,1
sjmm-72019112984297__882-910,Auszahlung in Zusammenhang mit Kredit- und Leasingverträgen sowie Saldierung von Kundenkonten,Kredit- und Leasingverträgen,Kreditverträgen und Leasingverträgen,FALSE,,1
sjmm-11990121020066__19-52,LEUKERBAD Die Rheuma- und Rehabilitationsklinik Leukerbad sucht auf 1. Mai 1990 oder,Rheuma- und Rehabilitationsklinik,Rheumaklinik und Rehabilitationsklinik,FALSE,,1
sjmm-32015190012139__1234-1274,Durchführen von Kosten- und Durchlaufreduktionsprojekten Erstellen und Pflegen der,Kosten- und Durchlaufreduktionsprojekten,Kostenreduktionsprojekten und Durchlaufreduktionsprojekten,FALSE,,1
sjmm-22021104852283__1063-1091,"Berufsausbildung Berufserfahrung Verkaufs- und Beratungsflair Hohes Engagement , ziel- und",Verkaufs- und Beratungsflair,Verkaufsflair und Beratungsflair,FALSE,,1
sjmm-32017190191933__1553-1585,aktiv bei der Ausarbeitung der Forecast- und Liquiditätsplanung Ein weiterer wichtiger Teil Ihres,Forecast- und Liquiditätsplanung,Forecastplanung und Liquiditätsplanung,FALSE,,1
sjmm-22002109800003__679-700,im Bereich Aushub oder allgemeiner Tief- und Strassenbau . Sie haben ein Flair für die,Tief- und Strassenbau,Tiefbau und Strassenbau,FALSE,,1
sjmm-72012111263707__331-353,aufgeteilt werden : Schwerpunkt Unter- und Mittelstufe ( ca. 30 % ) • Religionsunterricht in,Unter- und Mittelstufe,Unterstufe und Mittelstufe,FALSE,,1
sjmm-32021190210328__797-836,Warengruppen um Sie tragen die Umsatz- und Personalkostenverantwortung der Filiale Durch Ihr,Umsatz- und Personalkostenverantwortung,Umsatzverantwortung und Personalkostenverantwortung,FALSE,,1
sjmm-32013190011607__1399-1433,"Terminkontrollen Allgemeine Empfangs- und Sekretariatsaufgaben Persönlich , engagiert",Empfangs- und Sekretariatsaufgaben,Empfangsaufgaben und Sekretariatsaufgaben,FALSE,,1
sjmm-22010108480964__493-522,"und sorgen für eine Verbesserung der Trag- und Pflegeeigenschaften . Sie bleichen , färben , bedrucken",Trag- und Pflegeeigenschaften,Trageigenschaften und Pflegeeigenschaften,FALSE,,1
sjmm-11991111070003__219-241,Mitarbeiter für den Aussendienst Wand- und Bodenplatten Nach einer gründlichen Vorbereitung,Wand- und Bodenplatten,Wandplatten und Bodenplatten,FALSE,,1
sjmm-22021104392557__1645-1681,"Sie aus . Bringen Sie zudem eine hohe Sozial- und Persönlichkeitskompetenz mit , sind kommunikativ , motiviert",Sozial- und Persönlichkeitskompetenz,Sozialkompetenz und Persönlichkeitskompetenz,FALSE,,1
sjmm-22011103951210__1000-1026,im operativen Betrieb Einsatz- und Pausenplanung Sicherstellung tagesaktueller,Einsatz- und Pausenplanung,Einsatzplanung und Pausenplanung,FALSE,,1
sjmm-32017190031587__1224-1255,Applikationen - Implementieren von Netzwerk- und Systemkomponenten - Unterstützung des technischen,Netzwerk- und Systemkomponenten,Netzwerkkomponenten und Systemkomponenten,FALSE,,1
sjmm-32020190011044__1207-1236,Qualitätsbewusstsein Gute Deutsch- und Systemkenntnisse Bereitschaft für die ständige,Deutsch- und Systemkenntnisse,Deutschkenntnisse und Systemkenntnisse,FALSE,,1
sjmm-72018113164552__1532-1552,Entwicklung der Infrastruktur ( Test-/Stage- und Produktiv-Umgebungen ) Sicherstellen des,Stage- und Produktiv,,TRUE,,0
sjmm-22002109950001__1351-1391,für Ihr Handeln . Dank Ihrem Verhandlungs- und Kommunikationsgeschick in Deutsch und Englisch verstehen Sie,Verhandlungs- und Kommunikationsgeschick,Verhandlungsgeschick und Kommunikationsgeschick,FALSE,,1
sjmm-32016190011337__687-711,und grosse Installateure sowie Elektro- und Lichtplaner ) in der Pre- und Aftersales,Elektro- und Lichtplaner,Elektroplaner und Lichtplaner,FALSE,,1
sjmm-32012190010850__465-485,n Produkt Manager / in Sie sind der Dreh- und Angelpunkt für unsere mechatronischen Produkte,Dreh- und Angelpunkt,Drehpunkt und Angelpunkt,FALSE,,1
sjmm-72013102151698__1050-1083,aktiv im Kollegium einbringen und Schul- und Unterrichtsentwicklung mittra-gen . - Das Interesse nicht,Schul- und Unterrichtsentwicklung,Schulentwicklung und Unterrichtsentwicklung,FALSE,,1
sjmm-22004109830004__1310-1355,Ihnen flexible Arbeitszeiten sowie Entwicklungs- und Weiterbildungsmöglichkeiten . Pensum Division 100 % Valora,Entwicklungs- und Weiterbildungsmöglichkeiten,Entwicklungsmöglichkeiten und Weiterbildungsmöglichkeiten,FALSE,,1
sjmm-22021128469679__3427-3454,Weiterbildungen Umgebung mit hohem Freizeit- und Erholungswert Kontakt Für zusätzliche Informationen,Freizeit- und Erholungswert,Freizeitwert und Erholungswert,FALSE,,1
sjmm-11978132090013__101-119,Geregelte Arbeitszeit . Sonn- und Festtage geschlossen . Zimmer im Hause . Sich,Sonn- und Festtage,Sonntage und Festtage,FALSE,,1
sjmm-32018190191099__541-564,Technische und fachliche Beratung von Neu- und Bestandskunden bei ICT-Vorhaben - Erstellung von,Neu- und Bestandskunden,Neukunden und Bestandskunden,FALSE,,1
sjmm-22004109930003__519-554,"an Verhandlungen in Erteilungs- , Einspruchs- und Beschwerdeverfahren teil und bieten Unterstützung bei",Einspruchs- und Beschwerdeverfahren,Einspruchsverfahren und Beschwerdeverfahren,FALSE,,1
sjmm-32019190030960__1234-1260,des Abteilungsleiters bei Kunden- und Behördenaudits sowie die Erstellung,Kunden- und Behördenaudits,Kundenaudits und Behördenaudits,FALSE,,1
sjmm-32016190011381__196-221,ausgebildet um dann selbständig als Boden- und Wandspezialist zu arbeiten Sie sind vorwiegend,Boden- und Wandspezialist,Bodenspezialist und Wandspezialist,FALSE,,1
sjmm-22003109700001__396-432,"die oft kniffligen Reparatur- , Unterhalts- und Optimierungsarbeiten auszuführen . Zu Ihrer neuen Aufgabe",Unterhalts- und Optimierungsarbeiten,Unterhaltsarbeiten und Optimierungsarbeiten,FALSE,,1
sjmm-22021104352568__1432-1460,und anspruchsvolle Tätigkeit ohne Pikett- und Wochenenddienste Ein umfassendes Untersuchungsspektrum,Pikett- und Wochenenddienste,Pikettdienste und Wochenenddienste,FALSE,,1
sjmm-11954112080002__150-180,gut bezahlte Dauerstelle . Tadelloser Elektro- und Autogenschweisser Bedingung . - Offerten mit Lohnangabe,Elektro- und Autogenschweisser,Elektroschweisser und Autogenschweisser,FALSE,,1
sjmm-11974141110054__145-167,"vielseitig und interessant : schöne Haus- und Küchengeräte , Porzellan , Kunstgewerbe . Unser",Haus- und Küchengeräte,Hausgeräte und Küchengeräte,FALSE,,1
sjmm-11971141110004__562-582,"BACO AG Trogen Tel.8 Holz- und Stielwaren AG , Trogen",Holz- und Stielwaren,Holzwaren und Stielwaren,FALSE,,1
sjmm-72020112560398__2013-2045,"Interesse und Verständnis des Logistik- und Transportgeschäfts Gute PC-Anwenderkenntnisse , vor",Logistik- und Transportgeschäfts,Logistikgeschäfts und Transportgeschäfts,FALSE,,1
sjmm-32019190080847__1113-1138,"Nautic umfasst Werkzeuge , Klein- und Grossmaschinen , Schrauben in jeder Grösse und Art",Klein- und Grossmaschinen,Kleinmaschinen und Grossmaschinen,FALSE,,1
sjmm-22021108831471__1997-2041,"mit . Ihre ausgeprägten Kommunikations- und Präsentationsfähigkeiten setzen Sie gekonnt ein , um unsere",Kommunikations- und Präsentationsfähigkeiten,Kommunikationsfähigkeiten und Präsentationsfähigkeiten,FALSE,,1
sjmm-22011109980780__369-406,spannendes Aufgabengebiet : * - Wartungs- und Instandhaltungsarbeiten im Grossraum Basel * - Planen und,Wartungs- und Instandhaltungsarbeiten,Wartungsarbeiten und Instandhaltungsarbeiten,FALSE,,1
sjmm-72020113023202__885-914,in ähnlichem Bereich • Führungs- und Berufserfahrung im Bereich Dienstleis- tung und,Führungs- und Berufserfahrung,Führungserfahrung und Berufserfahrung,FALSE,,1
sjmm-22008113601801__1790-1818,Bereitschaft zu gelegentlichen Pikett- und Schichteinsätzen * Gute Deutsch- und,Pikett- und Schichteinsätzen,Piketteinsätzen und Schichteinsätzen,FALSE,,1
sjmm-32014190021715__1839-1873,"Unternehmens- , Geschäfts- , Applikations- und Datenarchitektur erleichtern Ihnen den Einstieg",Applikations- und Datenarchitektur,Applikationsarchitektur und Datenarchitektur,FALSE,,1
sjmm-72020104333223__1046-1083,"in nächster Umgebung Gute Aus- , Fort- und Weiterbildungsmöglichkeiten Abschluss in klinischer",Fort- und Weiterbildungsmöglichkeiten,Fortbildungsmöglichkeiten und Weiterbildungsmöglichkeiten,FALSE,,1
sjmm-72015107913056__488-513,"Sie Freude an den neusten Trends im Kosmetik- und Haarschmuck-Bereich , wohnen in der entsprechenden",Kosmetik- und Haarschmuck,,TRUE,,0
sjmm-72016108342102__353-392,in Niederbipp in verschiedenen Produktions- und Verwaltungsabteilungen . Zur Ergänzung unseres Teams in der,Produktions- und Verwaltungsabteilungen,Produktionsabteilungen und Verwaltungsabteilungen,FALSE,,1
sjmm-22008108111318__629-652,"Stützpunkten in Europa , Asien , Nord- und Lateinamerika . Ihr Aufgabenbereich - Mitarbeit",Nord- und Lateinamerika,Nordamerika und Lateinamerika,FALSE,,1
sjmm-22008110270517__243-277,"zu transportieren . Er verlegt Nieder- und Hochspannungsleitungen im Boden , sowie Freileitungsbau . Er",Nieder- und Hochspannungsleitungen,Niederspannungsleitungen und Hochspannungsleitungen,FALSE,,1
sjmm-32018190031378__617-649,der Verkaufsbereitschaft Aktive Verkaufs- und Beratungstätigkeit Warenpräsentation und,Verkaufs- und Beratungstätigkeit,Verkaufstätigkeit und Beratungstätigkeit,FALSE,,1
sjmm-72014112534189__353-392,Dienstleistungen und Produkte für die Verteidigungs- und Sicherheitsindustrie . Dazu gehören Lösungen in den,Verteidigungs- und Sicherheitsindustrie,Verteidigungsindustrie und Sicherheitsindustrie,FALSE,,1
sjmm-72012108870122__752-778,und extern via EDV-System • _ Ein- und Ausgangskontrolle von Bau- und Hilfsmaterial • _,Ein- und Ausgangskontrolle,Einkontrolle und Ausgangskontrolle,FALSE,,1
sjmm-72019108733086__139-169,weltweit führenden Hersteller von Haushaltnäh- und Sticksystemen . Unser Name steht für sprichwörtliche,Haushaltnäh- und Sticksystemen,Haushaltnähsystemen und Sticksystemen,FALSE,,1
sjmm-72020112393243__1266-1304,von Vorteil Ausgewiesenes Koordinations- und Organisationstalent Affinität für Elektro-Geräte,Koordinations- und Organisationstalent,Koordinationstalent und Organisationstalent,FALSE,,1
sjmm-22007112701137__707-747,insbesondere die Mitwirkung bei Forschungs- und Dienstleistungsprojekten im Bereich Accounting und Controlling,Forschungs- und Dienstleistungsprojekten,Forschungsprojekten und Dienstleistungsprojekten,FALSE,,1
sjmm-22003109770005__1085-1116,"auf Lokomotiven , schweren Baustellen- und Minenfahrzeugen im aktiven Einsatz . Der",Baustellen- und Minenfahrzeugen,Baustellenfahrzeugen und Minenfahrzeugen,FALSE,,1
sjmm-32012190050736__1238-1255,übergeordneten Planungsaufgaben bei Neu- und Umbauten Sicherstellung von,Neu- und Umbauten,Neubauten und Umbauten,FALSE,,1
sjmm-11984111070007__64-97,"Für unsere Abteilung Absaug- , Lüftungs- und Warmluftheizanlagen suchen wir zur Unterstützung des gut",Lüftungs- und Warmluftheizanlagen,Lüftungsanlagen und Warmluftheizanlagen,FALSE,,1
sjmm-32021190210224__1128-1158,Cross-Selling ) Du verantwortest die Umsatz- und Rentabilitätsziele deiner Kunden Verhandlung der,Umsatz- und Rentabilitätsziele,Umsatzziele und Rentabilitätsziele,FALSE,,1
sjmm-32012190011358__1123-1155,"beim Erreichen von Abteilungs- , Bereichs- und Gesamtspitalzielen Sie bringen mit : Diplom Hebamme",Bereichs- und Gesamtspitalzielen,Bereichszielen und Gesamtspitalzielen,FALSE,,1
